Survived,Pclass(1),Pclass(2),Pclass(3),Name('Mr'),Name('Mrs'),Name('Miss'),Name('Master'),Name('Other'),Sex,Age,Siblings/Spouses Aboard,Parents/Children Aboard,Fare
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.48348027649810016,0.3010299956639812,0.3010299956639812,0.09957319533231127
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.3181591545581302,0.0,0.3010299956639812,0.2613974663615178
0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.34312533320174954,0.3010299956639812,0.0,0.17162238659106926
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.27092454828956736,0.0,0.3010299956639812,0.060073500159877655
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.36674263633603094,0.3010299956639812,0.3010299956639812,1.101978287334274
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.5084464551417195,0.0,0.0,0.1753071846413489
1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.12922072948387886,0.0,0.6020599913279624,0.12645547201730561
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.012483089321809655,0.0,0.0,0.0458649188779995
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.2722734237989053,0.47712125471966244,0.0,0.09195236300105118
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.2000726388867231,0.3010299956639812,0.0,0.07447771072006155
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.4375945457388752,0.0,0.0,0.171148052587506
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.36539376082669306,0.9542425094393249,0.47712125471966244,0.463391395845027
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.12922072948387886,0.0,0.0,0.08452715994809684
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.2958907269331867,0.0,0.0,0.08452715994809684
1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.058368820081034604,0.3010299956639812,0.0,0.09027745479637862
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.03610039245609108,0.0,0.0,0.3357352521911404
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.15283803261816029,0.0,0.0,0.06107844508268118
1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,-0.6015667921695073,0.3010299956639812,0.3010299956639812,0.07202095536544786
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.08198612321531602,0.0,0.0,0.050330894114938386
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.4139772426045938,0.3010299956639812,0.3010299956639812,0.34952577638513227
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.08333499872465391,0.0,0.0,0.030930097398575336
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.4139772426045938,0.0,0.0,0.057728628673336085
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.034751516946753186,0.3010299956639812,0.0,0.1582231209536889
1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.3417764576924116,0.0,0.0,0.045836780420161004
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.22368994202100453,0.0,0.0,0.06339517811138426
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.24730724515528596,0.0,0.0,0.050330894114938386
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.15283803261816029,0.0,0.0,0.050330894114938386
1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.6265329708131265,0.0,0.3010299956639812,0.5545620091316087
1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.10560342634959743,0.0,0.3010299956639812,0.17162238659106926
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.08333499872465391,0.0,0.0,0.050330894114938386
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.1764553357524417,0.0,0.0,0.0678899617694435
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.034751516946753186,0.0,0.0,0.06777807790137137
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,-0.10560342634959743,0.0,0.0,0.04466434467689022
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.22503881753034244,0.0,0.7781512503836436,0.1925587391494761
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,-0.058368820081034604,0.0,0.0,0.08452715994809684
1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.24730724515528596,0.0,0.0,0.19842091786583002
0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.530714882766663,0.3010299956639812,0.47712125471966244,0.1545383229034093
1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-0.08198612321531602,0.0,0.0,0.19842091786583002
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.059717695590372495,0.0,0.0,0.04935408764997335
